place,title,time,pay,date
경기 용인시, (주)러쉬코리아,10:30~19:30,"시급10,350",37분전
부산 전체, (주)러쉬코리아,11:00~20:00,"시급10,350",08/30
서울 금천구, 러쉬 코리아 마리오몰,10:00~21:30,"시급10,350",08/29
서울 서초구, (주)러쉬코리아 강남역점,10:00~23:00,"시급10,350",08/26
경기 성남시, (주)러쉬코리아,09:30~20:30,"월급2,000,000",08/21
경기 성남시, (주)러쉬코리아,13:30~19:30,"시급10,350",08/21
경기 부천시, (주)러쉬코리아,14:00~22:00,"시급10,350",08/21
경기 부천시, (주)러쉬코리아,14:00~22:00,"시급10,350",08/18
서울 중구, 러쉬코리아,11:00~22:00,"시급10,350",08/16
