place,title,time,pay,date
강원 춘천시, 더페이스샵 롯데마트 춘천점,18:20~22:50,"시급8,590",28분전
충남 홍성군, 더페이스샵 롯데마트 홍성점,18:00~22:00,"시급8,600",2시간전
