place,title,time,pay,date
경북 김천시, 생활맥주 김천혁신도시점,19:00~24:00,"시급9,000",23분전
경기 화성시, 생활맥주 동탄남광장,17:00~01:00,"시급8,590",6시간전
부산 동래구, 생활맥주 부산안락,21:00~01:00,"시급8,590",7시간전
경기 화성시, 생활맥주 동탄남광장,22:00~01:00,"시급10,000",08/26
경기 수원시, 생활맥주 수원망포,19:00~02:00,"시급8,600",08/21
