place,title,time,pay,date
경북 포항시, 홍익 포항 오천점,11:00~14:30,"시급8,800",2시간전
경기 안성시, 홍익 안성점,09:30~21:30,"월급2,074,000",08/30
경기 화성시, 홍익 동탄 본점,12:00~15:00,"시급8,600",08/22
