place,title,time,pay,date
충북 청주시, 청주 율량점,10:00~13:00,"시급8,590",3시간전
충북 청주시, 청주 율량점,10:00~13:00,"시급8,590",4시간전
충북 청주시, 청주 율량점,10:00~13:00,"시급8,590",4시간전
경기 시흥시, 시흥 능곡점,18:00~22:00,"시급8,600",8시간전
